gvkey,datadate,fyear,cik,naics
007849,2014-09-30,2014,0000356309,221210
007849,2015-09-30,2015,0000356309,221210
007849,2016-09-30,2016,0000356309,221210
007849,2017-09-30,2017,0000356309,221210
007849,2018-09-30,2018,0000356309,221210
007849,2019-09-30,2019,0000356309,221210
007849,2020-09-30,2020,0000356309,221210
007849,2021-09-30,2021,0000356309,221210
007849,2022-09-30,2022,0000356309,221210
007849,2023-09-30,2023,0000356309,221210
007866,2010-12-31,2010,0000071691,513110
007866,2011-12-31,2011,0000071691,513110
007866,2012-12-31,2012,0000071691,513110
007866,2013-12-31,2013,0000071691,513110
007866,2014-12-31,2014,0000071691,513110
007866,2015-12-31,2015,0000071691,513110
007866,2016-12-31,2016,0000071691,513110
007866,2017-12-31,2017,0000071691,513110
007866,2018-12-31,2018,0000071691,513110
007866,2019-12-31,2019,0000071691,513110
007866,2020-12-31,2020,0000071691,513110
007866,2021-12-31,2021,0000071691,513110
007866,2022-12-31,2022,0000071691,513110
007866,2023-12-31,2023,0000071691,513110
007882,2010-12-31,2010,0000071829,424690
007882,2011-12-31,2011,0000071829,424690
007882,2012-12-31,2012,0000071829,424690
007882,2013-12-31,2013,0000071829,424690
007882,2014-12-31,2014,0000071829,424690
007882,2015-12-31,2015,0000071829,424690
007882,2016-12-31,2016,0000071829,424690
007882,2017-12-31,2017,0000071829,424690
007882,2018-12-31,2018,0000071829,424690
007882,2019-12-31,2019,0000071829,424690
007882,2020-12-31,2020,0000071829,424690
007882,2021-12-31,2021,0000071829,424690
007882,2022-12-31,2022,0000071829,424690
007882,2023-12-31,2023,0000071829,424690
007938,2010-12-31,2010,0000789933,212114
007938,2011-12-31,2011,0000789933,212114
007938,2012-12-31,2012,0000789933,212114
007938,2013-12-31,2013,0000789933,212114
007938,2014-12-31,2014,0000789933,212114
007938,2015-12-31,2015,0000789933,212114
007938,2016-12-31,2016,0000789933,212114
007938,2017-12-31,2017,0000789933,212114
007938,2018-12-31,2018,0000789933,212114
007938,2019-12-31,2019,0000789933,212114
007938,2020-12-31,2020,0000789933,212114
007938,2021-12-31,2021,0000789933,212114
007938,2022-12-31,2022,0000789933,212114
007938,2023-12-31,2023,0000789933,212114
007951,2011-01-31,2010,0000072573,334519
007951,2012-01-31,2011,0000072573,334519
007951,2013-01-31,2012,0000072573,334519
007951,2014-01-31,2013,0000072573,334519
007951,2015-01-31,2014,0000072573,334519
007951,2016-01-31,2015,0000072573,334519
007951,2017-01-31,2016,0000072573,334519
007951,2018-01-31,2017,0000072573,334519
007951,2019-01-31,2018,0000072573,334519
007951,2020-01-31,2019,0000072573,334519
007951,2021-01-31,2020,0000072573,334519
007951,2022-01-31,2021,0000072573,334519
007951,2023-01-31,2022,0000072573,334519
007951,2024-01-31,2023,0000072573,334519
007959,2010-10-31,2010,0000072633,533110
007959,2011-10-31,2011,0000072633,533110
007959,2012-10-31,2012,0000072633,533110
007959,2013-10-31,2013,0000072633,533110
007959,2014-10-31,2014,0000072633,533110
007959,2015-10-31,2015,0000072633,533110
007959,2016-10-31,2016,0000072633,533110
007959,2017-10-31,2017,0000072633,533110
007959,2018-10-31,2018,0000072633,533110
007959,2019-10-31,2019,0000072633,533110
007959,2020-10-31,2020,0000072633,533110
007959,2021-10-31,2021,0000072633,533110
007959,2022-10-31,2022,0000072633,533110
007959,2023-10-31,2023,0000072633,533110
007993,2010-12-31,2010,0001733998,221210
007993,2011-12-31,2011,0001733998,221210
007993,2012-12-31,2012,0001733998,221210
007993,2013-12-31,2013,0001733998,221210
007993,2014-12-31,2014,0001733998,221210
007993,2015-12-31,2015,0001733998,221210
007993,2016-12-31,2016,0001733998,221210
007993,2017-12-31,2017,0001733998,221210
007993,2018-12-31,2018,0001733998,221210
007993,2019-12-31,2019,0001733998,221210
007993,2020-12-31,2020,0001733998,221210
007993,2021-12-31,2021,0001733998,221210
007993,2022-12-31,2022,0001733998,221210
007993,2023-12-31,2023,0001733998,221210
008001,2010-12-31,2010,0001993004,22111
008001,2011-12-31,2011,0001993004,22111
008001,2012-12-31,2012,0001993004,22111
008001,2013-12-31,2013,0001993004,22111
008001,2014-12-31,2014,0001993004,22111
008001,2015-12-31,2015,0001993004,22111
008001,2016-12-31,2016,0001993004,22111
008001,2017-12-31,2017,0001993004,22111
008001,2018-12-31,2018,0001993004,22111
008001,2019-12-31,2019,0001993004,22111
008001,2020-12-31,2020,0001993004,22111
008001,2021-12-31,2021,0001993004,22111
008001,2022-12-31,2022,0001993004,22111
008001,2023-12-31,2023,0001993004,22111
008060,2010-12-31,2010,0001587987,523910
008060,2011-12-31,2011,0001587987,523910
008060,2012-12-31,2012,0001587987,523910
008060,2013-12-31,2013,0001587987,523910
008060,2014-12-31,2014,0001587987,523910
008060,2015-12-31,2015,0001587987,523910
008060,2016-12-31,2016,0001587987,523910
008060,2017-12-31,2017,0001587987,523910
008060,2018-12-31,2018,0001587987,523910
008060,2019-12-31,2019,0001587987,523910
008060,2020-12-31,2020,0001587987,523910
008060,2021-12-31,2021,0001587987,523910
008060,2022-12-31,2022,0001587987,523910
008060,2023-12-31,2023,0001587987,523910
008087,2011-03-31,2010,0000350868,541330
008087,2012-03-31,2011,0000350868,541330
008087,2013-03-31,2012,0000350868,541330
008087,2014-03-31,2013,0000350868,541330
008087,2015-03-31,2014,0000350868,541330
008087,2016-03-31,2015,0000350868,541330
008087,2017-03-31,2016,0000350868,541330
008087,2018-03-31,2017,0000350868,541330
008087,2019-03-31,2018,0000350868,541330
008087,2020-03-31,2019,0000350868,541330
008087,2021-03-31,2020,0000350868,541330
008087,2022-03-31,2021,0000350868,541330
008087,2023-03-31,2022,0000350868,541330
008105,2010-07-31,2010,0000074046,327992
008105,2011-07-31,2011,0000074046,327992
008105,2012-07-31,2012,0000074046,327992
008105,2013-07-31,2013,0000074046,327992
008105,2014-07-31,2014,0000074046,327992
008105,2015-07-31,2015,0000074046,327992
008105,2016-07-31,2016,0000074046,327992
008105,2017-07-31,2017,0000074046,327992
008105,2018-07-31,2018,0000074046,327992
008105,2019-07-31,2019,0000074046,327992
008105,2020-07-31,2020,0000074046,327992
008105,2021-07-31,2021,0000074046,327992
008105,2022-07-31,2022,0000074046,327992
008105,2023-07-31,2023,0000074046,327992
008123,2010-12-31,2010,0000074303,325180
008123,2011-12-31,2011,0000074303,325180
008123,2012-12-31,2012,0000074303,325180
008123,2013-12-31,2013,0000074303,325180
008123,2014-12-31,2014,0000074303,325180
008123,2015-12-31,2015,0000074303,325180
008123,2016-12-31,2016,0000074303,325180
008123,2017-12-31,2017,0000074303,325180
008123,2018-12-31,2018,0000074303,325180
008123,2019-12-31,2019,0000074303,325180
008123,2020-12-31,2020,0000074303,325180
008123,2021-12-31,2021,0000074303,325180
008123,2022-12-31,2022,0000074303,325180
008123,2023-12-31,2023,0000074303,325180
008199,2010-12-31,2010,0001466593,22111
008199,2011-12-31,2011,0001466593,22111
008199,2012-12-31,2012,0001466593,22111
008199,2013-12-31,2013,0001466593,22111
008199,2014-12-31,2014,0001466593,22111
008199,2015-12-31,2015,0001466593,22111
008199,2016-12-31,2016,0001466593,22111
008199,2017-12-31,2017,0001466593,22111
008199,2018-12-31,2018,0001466593,22111
008199,2019-12-31,2019,0001466593,22111
008199,2020-12-31,2020,0001466593,22111
008199,2021-12-31,2021,0001466593,22111
008199,2022-12-31,2022,0001466593,22111
008199,2023-12-31,2023,0001466593,22111
008213,2010-12-31,2010,0000075252,423450
008213,2011-12-31,2011,0000075252,423450
008213,2012-12-31,2012,0000075252,423450
008213,2013-12-31,2013,0000075252,423450
008213,2014-12-31,2014,0000075252,423450
008213,2015-12-31,2015,0000075252,423450
008213,2016-12-31,2016,0000075252,423450
008213,2017-12-31,2017,0000075252,423450
008213,2018-12-31,2018,0000075252,423450
008213,2019-12-31,2019,0000075252,423450
008213,2020-12-31,2020,0000075252,423450
008213,2021-12-31,2021,0000075252,423450
008213,2022-12-31,2022,0000075252,423450
008213,2023-12-31,2023,0000075252,423450
008219,2011-01-31,2010,0000075288,315
008219,2012-01-31,2011,0000075288,315
008219,2013-01-31,2012,0000075288,315
008219,2014-01-31,2013,0000075288,315
008219,2015-01-31,2014,0000075288,315
008219,2016-01-31,2015,0000075288,315
008219,2017-01-31,2016,0000075288,315
008219,2018-01-31,2017,0000075288,315
008219,2019-01-31,2018,0000075288,315
008219,2020-01-31,2019,0000075288,315
008219,2021-01-31,2020,0000075288,315
008219,2022-01-31,2021,0000075288,315
008219,2023-01-31,2022,0000075288,315
008219,2024-01-31,2023,0000075288,315
008334,2010-12-31,2010,0000708821,334118
008334,2011-12-31,2011,0000708821,334118
008334,2012-12-31,2012,0000708821,334118
008334,2013-12-31,2013,0000708821,334118
008334,2014-12-31,2014,0000708821,334118
008334,2015-12-31,2015,0000708821,334118
008334,2016-12-31,2016,0000708821,334118
008334,2017-12-31,2017,0000708821,334118
008334,2018-12-31,2018,0000708821,334118
008334,2019-12-31,2019,0000708821,334118
008334,2020-12-31,2020,0000708821,334118
008334,2021-12-31,2021,0000708821,334118
008334,2022-12-31,2022,0000708821,334118
008334,2023-12-31,2023,0000708821,334118
008348,2011-02-28,2010,0000076267,334412
008348,2012-02-29,2011,0000076267,334412
008348,2013-02-28,2012,0000076267,334412
008348,2014-02-28,2013,0000076267,334412
008348,2015-02-28,2014,0000076267,334412
008348,2016-02-29,2015,0000076267,334412
008348,2017-02-28,2016,0000076267,334412
008348,2018-02-28,2017,0000076267,334412
008348,2019-02-28,2018,0000076267,334412
008348,2020-02-29,2019,0000076267,334412
008348,2021-02-28,2020,0000076267,334412
008348,2022-02-28,2021,0000076267,334412
008348,2023-02-28,2022,0000076267,334412
008350,2010-12-31,2010,0000076282,423710
008350,2011-12-31,2011,0000076282,423710
008350,2012-12-31,2012,0000076282,423710
008350,2013-12-31,2013,0000076282,423710
008350,2014-12-31,2014,0000076282,423710
008350,2015-12-31,2015,0000076282,423710
008350,2016-12-31,2016,0000076282,423710
008350,2017-12-31,2017,0000076282,423710
008350,2018-12-31,2018,0000076282,423710
008350,2019-12-31,2019,0000076282,423710
008350,2020-12-31,2020,0000076282,423710
008350,2021-12-31,2021,0000076282,423710
008350,2022-12-31,2022,0000076282,423710
008350,2023-12-31,2023,0000076282,423710
008386,2010-12-31,2010,0000076605,336390
008386,2011-12-31,2011,0000076605,336390
008386,2012-12-31,2012,0000076605,336390
008386,2013-12-31,2013,0000076605,336390
008386,2014-12-31,2014,0000076605,336390
008386,2015-12-31,2015,0000076605,336390
008386,2016-12-31,2016,0000076605,336390
008386,2017-12-31,2017,0000076605,336390
008386,2018-12-31,2018,0000076605,336390
008386,2019-12-31,2019,0000076605,336390
008386,2020-12-31,2020,0000076605,336390
008386,2021-12-31,2021,0000076605,336390
008386,2022-12-31,2022,0000076605,336390
008386,2023-12-31,2023,0000076605,336390
008486,2010-12-31,2010,0000077543,237310
008486,2011-12-31,2011,0000077543,237310
008486,2012-12-31,2012,0000077543,237310
008486,2013-12-31,2013,0000077543,237310
008486,2014-12-31,2014,0000077543,237310
008486,2015-12-31,2015,0000077543,237310
008486,2016-12-31,2016,0000077543,237310
008486,2017-12-31,2017,0000077543,237310
008486,2018-12-31,2018,0000077543,237310
008486,2019-12-31,2019,0000077543,237310
008486,2020-12-31,2020,0000077543,237310
008486,2021-12-31,2021,0000077543,237310
008486,2022-12-31,2022,0000077543,237310
008486,2023-12-31,2023,0000077543,237310
008493,2010-12-31,2010,0000319654,533110
008493,2011-12-31,2011,0000319654,533110
008493,2012-12-31,2012,0000319654,533110
008493,2013-12-31,2013,0000319654,533110
008493,2014-12-31,2014,0000319654,533110
008493,2015-12-31,2015,0000319654,533110
008493,2016-12-31,2016,0000319654,533110
008493,2017-12-31,2017,0000319654,533110
008493,2018-12-31,2018,0000319654,533110
008493,2019-12-31,2019,0000319654,533110
008493,2020-12-31,2020,0000319654,533110
008493,2021-12-31,2021,0000319654,533110
008493,2022-12-31,2022,0000319654,533110
008493,2023-12-31,2023,0000319654,533110
008582,2011-03-31,2010,0000088948,311421
008582,2012-03-31,2011,0000088948,311421
008582,2013-03-31,2012,0000088948,311421
008582,2014-03-31,2013,0000088948,311421
008582,2015-03-31,2014,0000088948,311421
008582,2016-03-31,2015,0000088948,311421
008582,2017-03-31,2016,0000088948,311421
008582,2018-03-31,2017,0000088948,311421
008582,2019-03-31,2018,0000088948,311421
008582,2020-03-31,2019,0000088948,311421
008582,2021-03-31,2020,0000088948,311421
008582,2022-03-31,2021,0000088948,311421
008582,2023-03-31,2022,0000088948,311421
008599,2011-03-31,2010,0000078749,513210
008599,2012-03-31,2011,0000078749,513210
008599,2013-03-31,2012,0000078749,513210
008599,2014-03-31,2013,0000078749,513210
008599,2015-03-31,2014,0000078749,513210
008599,2016-03-31,2015,0000078749,513210
008599,2017-03-31,2016,0000078749,513210
008599,2018-03-31,2017,0000078749,513210
008599,2019-03-31,2018,0000078749,513210
008599,2020-03-31,2019,0000078749,513210
008599,2021-03-31,2020,0000078749,513210
008599,2022-03-31,2021,0000078749,513210
008599,2023-03-31,2022,0000078749,513210
008599,2024-03-31,2023,0000078749,513210
008605,2010-12-31,2010,0001230245,523150
008605,2011-12-31,2011,0001230245,523150
008605,2012-12-31,2012,0001230245,523150
008605,2013-12-31,2013,0001230245,523150
008605,2014-12-31,2014,0001230245,523150
008605,2015-12-31,2015,0001230245,523150
008605,2016-12-31,2016,0001230245,523150
008605,2017-12-31,2017,0001230245,523150
008605,2018-12-31,2018,0001230245,523150
008605,2019-12-31,2019,0001230245,523150
008605,2020-12-31,2020,0001230245,523150
008605,2021-12-31,2021,0001230245,523150
008605,2022-12-31,2022,0001230245,523150
008605,2023-12-31,2023,0001230245,523150
008699,2010-09-30,2010,0000080420,335313
008699,2011-09-30,2011,0000080420,335313
008699,2012-09-30,2012,0000080420,335313
008699,2013-09-30,2013,0000080420,335313
008699,2014-09-30,2014,0000080420,335313
008699,2015-09-30,2015,0000080420,335313
008699,2016-09-30,2016,0000080420,335313
008699,2017-09-30,2017,0000080420,335313
008699,2018-09-30,2018,0000080420,335313
008699,2019-09-30,2019,0000080420,335313
008699,2020-09-30,2020,0000080420,335313
008699,2021-09-30,2021,0000080420,335313
008699,2022-09-30,2022,0000080420,335313
008699,2023-09-30,2023,0000080420,335313
008807,2010-12-31,2010,0001108426,2211
008807,2011-12-31,2011,0001108426,2211
008807,2012-12-31,2012,0001108426,2211
008807,2013-12-31,2013,0001108426,2211
008807,2014-12-31,2014,0001108426,2211
008807,2015-12-31,2015,0001108426,2211
008807,2016-12-31,2016,0001108426,2211
008807,2017-12-31,2017,0001108426,2211
008807,2018-12-31,2018,0001108426,2211
008807,2019-12-31,2019,0001108426,2211
008807,2020-12-31,2020,0001108426,2211
008807,2021-12-31,2021,0001108426,2211
008807,2022-12-31,2022,0001108426,2211
008807,2023-12-31,2023,0001108426,2211
008826,2010-08-31,2010,0000276720,221310
008826,2011-08-31,2011,0000276720,221310
008826,2012-08-31,2012,0000276720,221310
008826,2013-08-31,2013,0000276720,221310
008826,2014-08-31,2014,0000276720,221310
008826,2015-08-31,2015,0000276720,221310
008826,2016-08-31,2016,0000276720,221310
008826,2017-08-31,2017,0000276720,221310
008826,2018-08-31,2018,0000276720,221310
008826,2019-08-31,2019,0000276720,221310
008826,2020-08-31,2020,0000276720,221310
008826,2021-08-31,2021,0000276720,221310
008826,2022-08-31,2022,0000276720,221310
008826,2023-08-31,2023,0000276720,221310
008832,2011-01-31,2010,0000100591,541330
008832,2012-01-31,2011,0000100591,541330
008832,2013-01-31,2012,0000100591,541330
008832,2014-01-31,2013,0000100591,541330
008832,2015-01-31,2014,0000100591,541330
008832,2016-01-31,2015,0000100591,541330
008832,2017-01-31,2016,0000100591,541330
008832,2018-01-31,2017,0000100591,541330
008832,2019-01-31,2018,0000100591,541330
008832,2020-01-31,2019,0000100591,541330
008832,2021-01-31,2020,0000100591,541330
008832,2022-01-31,2021,0000100591,541330
008832,2023-01-31,2022,0000100591,541330
008832,2024-01-31,2023,0000100591,541330
008850,2010-12-31,2010,0000081362,324191
008850,2011-12-31,2011,0000081362,324191
008850,2012-12-31,2012,0000081362,324191
008850,2013-12-31,2013,0000081362,324191
008850,2014-12-31,2014,0000081362,324191
008850,2015-12-31,2015,0000081362,324191
008850,2016-12-31,2016,0000081362,324191
008850,2017-12-31,2017,0000081362,324191
008850,2018-12-31,2018,0000081362,324191
008850,2019-12-31,2019,0000081362,324191
008850,2020-12-31,2020,0000081362,324191
008850,2021-12-31,2021,0000081362,324191
008850,2022-12-31,2022,0000081362,324191
008850,2023-12-31,2023,0000081362,324191
008864,2010-09-30,2010,0000720500,333242
008864,2011-09-30,2011,0000720500,333242
008864,2012-09-30,2012,0000720500,333242
008864,2013-09-30,2013,0000720500,333242
008864,2014-09-30,2014,0000720500,333242
008864,2015-09-30,2015,0000720500,333242
008864,2016-09-30,2016,0000720500,333242
008864,2017-09-30,2017,0000720500,333242
008864,2018-09-30,2018,0000720500,333242
008864,2019-09-30,2019,0000720500,333242
008864,2020-09-30,2020,0000720500,333242
008864,2021-09-30,2021,0000720500,333242
008864,2022-09-30,2022,0000720500,333242
008864,2023-09-30,2023,0000720500,333242
008867,2011-03-31,2010,0000709283,334112
008867,2012-03-31,2011,0000709283,334112
008867,2013-03-31,2012,0000709283,334112
008867,2014-03-31,2013,0000709283,334112
008867,2015-03-31,2014,0000709283,334112
008867,2016-03-31,2015,0000709283,334112
008867,2017-03-31,2016,0000709283,334112
008867,2018-03-31,2017,0000709283,334112
008867,2019-03-31,2018,0000709283,334112
008867,2020-03-31,2019,0000709283,334112
008867,2021-03-31,2020,0000709283,334112
008867,2022-03-31,2021,0000709283,334112
008867,2023-03-31,2022,0000709283,334112
008892,2010-12-31,2010,0000700841,561320
008892,2011-12-31,2011,0000700841,561320
008892,2012-12-31,2012,0000700841,561320
008892,2013-12-31,2013,0000700841,561320
008892,2014-12-31,2014,0000700841,561320
008892,2015-12-31,2015,0000700841,561320
008892,2016-12-31,2016,0000700841,561320
008892,2017-12-31,2017,0000700841,561320
008892,2018-12-31,2018,0000700841,561320
008892,2019-12-31,2019,0000700841,561320
008892,2020-12-31,2020,0000700841,561320
